Zip	City	State	Abbr.	County	Long	Lat	
87123	Albuquerque	New Mexico	NM	Bernalillo	-106.509	35.0717	
87108	Albuquerque	New Mexico	NM	Bernalillo	-106.575	35.0726	
87106	Albuquerque	New Mexico	NM	Bernalillo	-106.617	35.079	
87102	Albuquerque	New Mexico	NM	Bernalillo	-106.648	35.0818	
87112	Albuquerque	New Mexico	NM	Bernalillo	-106.518	35.101	
87104	Albuquerque	New Mexico	NM	Bernalillo	-106.671	35.1038	
87197	Albuquerque	New Mexico	NM	Bernalillo	-106.244	35.1086	
87110	Albuquerque	New Mexico	NM	Bernalillo	-106.578	35.1104	
87107	Albuquerque	New Mexico	NM	Bernalillo	-106.643	35.1347	
87111	Albuquerque	New Mexico	NM	Bernalillo	-106.522	35.1347	
87120	Albuquerque	New Mexico	NM	Bernalillo	-106.704	35.1421	
87109	Albuquerque	New Mexico	NM	Bernalillo	-106.569	35.1506	
87113	Albuquerque	New Mexico	NM	Bernalillo	-106.602	35.1759	
87122	Albuquerque	New Mexico	NM	Bernalillo	-106.51	35.1787	
87114	Albuquerque	New Mexico	NM	Bernalillo	-106.665	35.1868	
87101	Albuquerque	New Mexico	NM	Bernalillo	-106.645	35.1996	
5440	Alburg	Vermont	VT	Grand Isle	-73.281	44.9685	
52202	Alburnett	Iowa	IA	Linn	-91.6392	42.1583	
18011	Alburtis	Pennsylvania	PA	Lehigh	-75.6029	40.5145	
87511	Alcalde	New Mexico	NM	Rio Arriba	-106.078	36.0647	
57001	Alcester	South Dakota	SD	Union	-96.6332	43.0047	
72610	Alco	Arkansas	AR	Stone	-92.3808	35.8945	
37701	Alcoa	Tennessee	TN	Blount	-83.9809	35.7852	
29001	Alcolu	South Carolina	SC	Clarendon	-80.1788	33.7684	
82620	Alcova	Wyoming	WY	Natrona	-106.76	42.5302	
12007	Alcove	New York	NY	Albany	-73.9277	42.4561	
68810	Alda	Nebraska	NE	Hall	-98.4551	40.8569	
60001	Alden	Illinois	IL	McHenry	-88.4525	42.3248	
50006	Alden	Iowa	IA	Hardin	-93.3841	42.5179	
67512	Alden	Kansas	KS	Rice	-98.3112	38.2343	
49612	Alden	Michigan	MI	Antrim	-85.2241	44.8779	
56009	Alden	Minnesota	MN	Freeborn	-93.5823	43.6466	
14004	Alden	New York	NY	Erie	-78.5257	42.8984	
18401	Aldenville	Pennsylvania	PA	Wayne	-75.2747	41.616	
59710	Alder	Montana	MT	Madison	-112.057	45.1939	
13301	Alder Creek	New York	NY	Oneida	-75.2137	43.4157	
95511	Alderpoint	California	CA	Humboldt	-123.619	40.1676	
74526	Alderson	Oklahoma	OK		-95.6482	34.894	
74522	Alderson	Oklahoma	OK	Pittsburg	-95.6981	34.9045	
24910	Alderson	West Virginia	WV	Greenbrier	-80.661	37.7371	
20105	Aldie	Virginia	VA	Loudoun	-77.6038	38.9577	
22001	Aldie	Virginia	VA		-77.6005	38.9604	
56434	Aldrich	Minnesota	MN	Wadena	-94.9364	46.3797	
65601	Aldrich	Missouri	MO	Polk	-93.5576	37.5057	
61231	Aledo	Illinois	IL	Mercer	-90.7416	41.2008	
76008	Aledo	Texas	TX	Parker	-97.6039	32.7004	
99555	Aleknagik	Alaska	AK	Dillingham (CA)	-158.62	59.2697	
15310	Aleppo	Pennsylvania	PA	Greene	-80.4579	39.8246	
73002	Alex	Oklahoma	OK	Grady	-97.7571	34.9612	
72002	Alexander	Arkansas	AR	Pulaski	-92.4727	34.6313	
62601	Alexander	Illinois	IL	Morgan	-90.0458	39.7517	
50420	Alexander	Iowa	IA	Franklin	-93.445	42.8114	
67513	Alexander	Kansas	KS	Rush	-99.5378	38.457	
14005	Alexander	New York	NY	Genesee	-78.2589	42.9159	
28701	Alexander	North Carolina	NC	Buncombe	-82.6311	35.7064	
58831	Alexander	North Dakota	ND	McKenzie	-103.655	47.7947	
35010	Alexander City	Alabama	AL	Tallapoosa	-85.9368	32.9164	
35011	Alexander City	Alabama	AL	Tallapoosa	-85.958	32.9902	
36250	Alexandria	Alabama	AL	Calhoun	-85.8924	33.7808	
46001	Alexandria	Indiana	IN	Madison	-85.6681	40.2561	
41001	Alexandria	Kentucky	KY	Campbell	-84.3943	38.9406	
71306	Alexandria	Louisiana	LA	Rapides	-92.4461	31.0756	
71315	Alexandria	Louisiana	LA	Rapides	-92.3984	31.1397	
71307	Alexandria	Louisiana	LA	Rapides	-92.5269	31.2034	
71302	Alexandria	Louisiana	LA	Rapides	-92.4242	31.2683	
71301	Alexandria	Louisiana	LA	Rapides	-92.4633	31.2885	
71309	Alexandria	Louisiana	LA	Rapides	-92.6196	31.3047	
71303	Alexandria	Louisiana	LA	Rapides	-92.5089	31.3048	
56308	Alexandria	Minnesota	MN	Douglas	-95.382	45.8817	
63430	Alexandria	Missouri	MO	Clark	-91.5154	40.3445	
68303	Alexandria	Nebraska	NE	Thayer	-97.4039	40.2614	
43001	Alexandria	Ohio	OH	Licking	-82.6077	40.106	
16611	Alexandria	Pennsylvania	PA	Huntingdon	-78.0951	40.5485	
57311	Alexandria	South Dakota	SD	Hanson	-97.7563	43.6684	
37012	Alexandria	Tennessee	TN	DeKalb	-86.0372	36.0711	
22309	Alexandria	Virginia	VA	Fairfax	-77.1073	38.7192	
22308	Alexandria	Virginia	VA	Fairfax	-77.0604	38.7316	
22306	Alexandria	Virginia	VA	Fairfax	-77.0873	38.7589	
22315	Alexandria	Virginia	VA	Fairfax	-77.1485	38.7596	
22307	Alexandria	Virginia	VA	Fairfax	-77.0657	38.7714	
22310	Alexandria	Virginia	VA	Fairfax	-77.1194	38.7794	
22303	Alexandria	Virginia	VA	Fairfax	-77.0814	38.7912	
22331	Alexandria	Virginia	VA	Alexandria (city)	-77.0707	38.8013	
22332	Alexandria	Virginia	VA	Alexandria (city)	-77.0727	38.8031	
22320	Alexandria	Virginia	VA	Alexandria (city)	-77.0467	38.8044	
22314	Alexandria	Virginia	VA	Alexandria (city)	-77.0529	38.806	
22304	Alexandria	Virginia	VA	Alexandria (city)	-77.121	38.8149	
22313	Alexandria	Virginia	VA	Alexandria (city)	-77.09	38.8158	
22333	Alexandria	Virginia	VA	Alexandria (city)	-77.09	38.8158	
22334	Alexandria	Virginia	VA	Alexandria (city)	-77.09	38.8158	
22336	Alexandria	Virginia	VA	Alexandria (city)	-77.09	38.8158	
22312	Alexandria	Virginia	VA	Fairfax	-77.1484	38.8191	
22301	Alexandria	Virginia	VA	Alexandria (city)	-77.0589	38.82	
22302	Alexandria	Virginia	VA	Alexandria (city)	-77.0896	38.8276	
22321	Alexandria	Virginia	VA	Fairfax	-77.2888	38.8318	
22311	Alexandria	Virginia	VA	Alexandria (city)	-77.12	38.832	
22305	Alexandria	Virginia	VA	Alexandria (city)	-77.064	38.8372	
13607	Alexandria Bay	New York	NY	Jefferson	-75.8407	44.0746	
61412	Alexis	Illinois	IL	Mercer	-90.5436	41.0521	
28006	Alexis	North Carolina	NC	Gaston	-81.0947	35.4069	
32420	Alford	Florida	FL	Jackson	-85.3756	30.6412	
4002	Alfred	Maine	ME	York	-70.6961	43.4875	
14802	Alfred	New York	NY	Allegany	-77.7893	42.2534	
58411	Alfred	North Dakota	ND		-98.9147	46.5859	
14803	Alfred Station	New York	NY	Allegany	-77.7781	42.2558	
48610	Alger	Michigan	MI	Ogemaw	-84.1872	44.1395	
45812	Alger	Ohio	OH	Hardin	-83.825	40.706	
87001	Algodones	New Mexico	NM	Sandoval	-106.352	35.389	
38820	Algoma	Mississippi	MS	Pontotoc	-89.0328	34.1715	
54201	Algoma	Wisconsin	WI	Kewaunee	-87.4578	44.6101	
50511	Algona	Iowa	IA	Kossuth	-94.2306	43.066	
48001	Algonac	Michigan	MI	St. Clair	-82.5866	42.6367	
60102	Algonquin	Illinois	IL	McHenry	-88.3064	42.1641	
91802	Alhambra	California	CA	Los Angeles	-118.299	33.7866	
91804	Alhambra	California	CA	Los Angeles	-118.299	33.7866	
91841	Alhambra	California	CA	Los Angeles	-118.299	33.7866	
91896	Alhambra	California	CA	Los Angeles	-118.299	33.7866	
91899	Alhambra	California	CA	Los Angeles	-118.299	33.7866	
91803	Alhambra	California	CA	Los Angeles	-118.143	34.0745	
91801	Alhambra	California	CA	Los Angeles	-118.129	34.0914	
62001	Alhambra	Illinois	IL	Madison	-89.7441	38.8822	
58003	Alice	North Dakota	ND		-97.5318	46.7689	
78333	Alice	Texas	TX	Jim Wells	-98.0123	27.6595	
78332	Alice	Texas	TX	Jim Wells	-98.0836	27.7432	
35442	Aliceville	Alabama	AL	Pickens	-88.1667	33.1228	
72410	Alicia	Arkansas	AR	Lawrence	-91.081	35.9423	
77411	Alief	Texas	TX	Harris	-95.4342	29.834	
73716	Aline	Oklahoma	OK	Alfalfa	-98.4574	36.5056	
15001	Aliquippa	Pennsylvania	PA	Beaver	-80.3197	40.5921	
92656	Aliso Viejo	California	CA	Orange	-117.709	33.5701	
92698	Aliso Viejo	California	CA	Orange	-117.839	33.6686	
72820	Alix	Arkansas	AR	Franklin	-93.7286	35.41	
25501	Alkol	West Virginia	WV	Lincoln	-81.984	38.1609	
99720	Allakaket	Alaska	AK	Yukon-Koyukuk (CA)	-152.712	66.5432	
7820	Allamuchy	New Jersey	NJ	Warren	-74.8497	40.8696	
38504	Allardt	Tennessee	TN	Fentress	-84.7756	36.3818	
43902	Alledonia	Ohio	OH	Belmont	-80.9578	39.9053	
71820	Alleene	Arkansas	AR	Little River	-94.2681	33.7944	
49010	Allegan	Michigan	MI	Allegan	-85.8661	42.5256	
14706	Allegany	New York	NY	Cattaraugus	-78.4999	42.0918	
97407	Allegany	Oregon	OR	Coos	-124.231	43.2469	
95910	Alleghany	California	CA	Sierra	-120.848	39.4826	
42203	Allegre	Kentucky	KY	Todd	-87.2193	36.9292	
50007	Alleman	Iowa	IA	Polk	-93.6063	41.8159	
36419	Allen	Alabama	AL		-87.6664	31.6206	
66833	Allen	Kansas	KS	Lyon	-96.1735	38.652	
41601	Allen	Kentucky	KY	Floyd	-82.7225	37.6074	
21810	Allen	Maryland	MD	Wicomico	-75.6276	38.3884	
49227	Allen	Michigan	MI	Hillsdale	-84.7608	41.9264	
68710	Allen	Nebraska	NE	Dixon	-96.8574	42.4437	
74825	Allen	Oklahoma	OK	Pontotoc	-96.4151	34.8691	
57714	Allen	South Dakota	SD	Bennett	-101.933	43.2908	
75002	Allen	Texas	TX	Collin	-96.6454	33.0934	
75013	Allen	Texas	TX	Collin	-96.6773	33.1186	
25810	Allen Junction	West Virginia	WV	Wyoming	-81.54	37.6033	
48101	Allen Park	Michigan	MI	Wayne	-83.212	42.2522	
48102	Allen Park	Michigan	MI		-83.2109	42.259	
62410	Allendale	Illinois	IL	Wabash	-87.7219	38.5232	
49401	Allendale	Michigan	MI	Ottawa	-85.9249	42.9711	
64420	Allendale	Missouri	MO	Worth	-94.4233	40.4781	
7401	Allendale	New Jersey	NJ	Bergen	-74.1342	41.0327	
29810	Allendale	South Carolina	SC	Allendale	-81.3203	33.0077	
51330	Allendorf	Iowa	IA	Osceola	-95.6434	43.4153	
31301	Allenhurst	Georgia	GA	Liberty	-81.6186	31.7741	
7711	Allenhurst	New Jersey	NJ	Monmouth	-74.0067	40.2367	
7709	Allenhurst	New Jersey	NJ	Monmouth	-74.2493	40.3027	
15412	Allenport	Pennsylvania	PA	Washington	-79.8499	40.0959	
80510	Allenspark	Colorado	CO	Boulder	-105.52	40.2268	
42204	Allensville	Kentucky	KY	Todd	-87.1041	36.7207	
17002	Allensville	Pennsylvania	PA	Mifflin	-77.8392	40.5075	
48002	Allenton	Michigan	MI	St. Clair	-82.9198	42.9388	
63001	Allenton	Missouri	MO	St. Louis	-90.4271	38.6383	
53002	Allenton	Wisconsin	WI	Washington	-88.3539	43.4681	
31003	Allentown	Georgia	GA	Wilkinson	-83.2095	32.6064	
8501	Allentown	New Jersey	NJ	Monmouth	-74.5909	40.1589	
14707	Allentown	New York	NY	Allegany	-78.0594	42.0737	
18106	Allentown	Pennsylvania	PA	Lehigh	-75.5911	40.5824	
18195	Allentown	Pennsylvania	PA	Lehigh	-75.6248	40.5843	
18175	Allentown	Pennsylvania	PA	Lehigh	-75.6211	40.5856	
18103	Allentown	Pennsylvania	PA	Lehigh	-75.4645	40.5891	
18104	Allentown	Pennsylvania	PA	Lehigh	-75.5225	40.6018	
18101	Allentown	Pennsylvania	PA	Lehigh	-75.4691	40.6026	
18102	Allentown	Pennsylvania	PA	Lehigh	-75.4781	40.6068	
18109	Allentown	Pennsylvania	PA	Lehigh	-75.4405	40.6366	
18105	Allentown	Pennsylvania	PA	Lehigh	-75.4712	40.6934	
8720	Allenwood	New Jersey	NJ	Monmouth	-74.1122	40.1389	
17810	Allenwood	Pennsylvania	PA	Union	-76.9724	41.1264	
61810	Allerton	Illinois	IL	Vermilion	-87.9312	39.9188	
50008	Allerton	Iowa	IA	Wayne	-93.3724	40.7023	
78935	Alleyton	Texas	TX	Colorado	-96.4865	29.7092	
35013	Allgood	Alabama	AL	Blount	-86.4493	33.9222	
69301	Alliance	Nebraska	NE	Box Butte	-102.888	42.1149	
28509	Alliance	North Carolina	NC	Pamlico	-76.6323	35.1561	
44601	Alliance	Ohio	OH	Stark	-81.1182	40.9158	
38720	Alligator	Mississippi	MS	Bolivar	-90.7382	34.1294	
50602	Allison	Iowa	IA	Butler	-92.783	42.7615	
15413	Allison	Pennsylvania	PA	Fayette	-79.8637	39.9868	
79003	Allison	Texas	TX	Wheeler	-100.092	35.642	
15101	Allison Park	Pennsylvania	PA	Allegheny	-79.9665	40.57	
38541	Allons	Tennessee	TN	Overton	-85.3197	36.497	
49805	Allouez	Michigan	MI	Keweenaw	-88.4129	47.2879	
8001	Alloway	New Jersey	NJ	Salem	-75.3506	39.5591	
25002	Alloy	West Virginia	WV	Fayette	-81.0648	38.0413	
16821	Allport	Pennsylvania	PA	Clearfield	-78.4224	40.9891	
38542	Allred	Tennessee	TN	Overton	-85.2031	36.324	
2134	Allston	Massachusetts	MA	Suffolk	-71.1329	42.3535	
98524	Allyn	Washington	WA	Mason	-122.859	47.3571	
36501	Alma	Alabama	AL	Clarke	-87.8801	31.4825	
72921	Alma	Arkansas	AR	Crawford	-94.2073	35.5	
80420	Alma	Colorado	CO	Park	-106.063	39.298	
31510	Alma	Georgia	GA	Bacon	-82.4633	31.5465	
62807	Alma	Illinois	IL	Marion	-88.9157	38.7231	
66401	Alma	Kansas	KS	Wabaunsee	-96.2923	39.0092	
48801	Alma	Michigan	MI	Gratiot	-84.6635	43.3809	
48802	Alma	Michigan	MI	Gratiot	-84.6667	43.3893	
64001	Alma	Missouri	MO	Lafayette	-93.5429	39.1048	
68920	Alma	Nebraska	NE	Harlan	-99.3601	40.1189	
14708	Alma	New York	NY	Allegany	-78.04	42.0169	
26320	Alma	West Virginia	WV	Tyler	-80.8701	39.4506	
54610	Alma	Wisconsin	WI	Buffalo	-91.8079	44.4294	
54611	Alma Center	Wisconsin	WI	Jackson	-90.9356	44.4452	
55002	Almelund	Minnesota	MN	Chisago	-92.8942	45.5134	
67622	Almena	Kansas	KS	Norton	-99.7042	39.8891	
54805	Almena	Wisconsin	WI	Barron	-92.0027	45.4195	
99103	Almira	Washington	WA	Lincoln	-118.912	47.7632	
83312	Almo	Idaho	ID	Cassia	-113.628	42.0846	
42020	Almo	Kentucky	KY	Calloway	-88.2929	36.6923	
14804	Almond	New York	NY	Allegany	-77.778	42.316	
28702	Almond	North Carolina	NC	Swain	-83.4794	35.4099	
54909	Almond	Wisconsin	WI	Portage	-89.3584	44.2898	
81210	Almont	Colorado	CO	Gunnison	-106.66	38.82	
48003	Almont	Michigan	MI	Lapeer	-83.0362	42.926	
58520	Almont	North Dakota	ND	Morton	-101.522	46.7046	
72003	Almyra	Arkansas	AR	Arkansas	-91.431	34.4146	
4535	Alna	Maine	ME	Lincoln	-69.6344	44.0878	
93201	Alpaugh	California	CA	Tulare	-119.304	35.8583	
72611	Alpena	Arkansas	AR	Boone	-93.2792	36.2998	
49707	Alpena	Michigan	MI	Alpena	-83.4602	45.079	
57312	Alpena	South Dakota	SD	Jerauld	-98.3962	44.1709	
61413	Alpha	Illinois	IL	Henry	-90.3821	41.193	
52130	Alpha	Iowa	IA		-92.0474	42.9966	
42603	Alpha	Kentucky	KY	Clinton	-85.0275	36.7824	
49902	Alpha	Michigan	MI	Iron	-88.3771	46.031	
56111	Alpha	Minnesota	MN	Jackson	-94.9051	43.5946	
45301	Alpha	Ohio	OH	Greene	-84.0162	39.7065	
30023	Alpharetta	Georgia	GA	Fulton	-84.474	33.8444	
30022	Alpharetta	Georgia	GA	Fulton	-84.2422	34.0268	
30202	Alpharetta	Georgia	GA		-84.2377	34.0383	
30239	Alpharetta	Georgia	GA		-84.2887	34.0703	
30009	Alpharetta	Georgia	GA	Fulton	-84.3033	34.077	
30005	Alpharetta	Georgia	GA	Fulton	-84.2281	34.0782	
30201	Alpharetta	Georgia	GA		-84.2978	34.1094	
30004	Alpharetta	Georgia	GA	Fulton	-84.302	34.1124	
35014	Alpine	Alabama	AL	Talladega	-86.2339	33.404	
85920	Alpine	Arizona	AZ	Apache	-109.128	33.8279	
71920	Alpine	Arkansas	AR	Clark	-93.1894	34.0555	
91901	Alpine	California	CA	San Diego	-116.754	32.8282	
91903	Alpine	California	CA	San Diego	-116.846	33.0169	
7620	Alpine	New Jersey	NJ	Bergen	-73.9308	40.9511	
14805	Alpine	New York	NY	Schuyler	-76.7348	42.351	
38543	Alpine	Tennessee	TN	Overton	-85.1522	36.3803	
79830	Alpine	Texas	TX	Brewster	-103.654	30.2631	
79831	Alpine	Texas	TX	Brewster	-103.67	30.3068	
79832	Alpine	Texas	TX	Brewster	-103.654	30.3631	
84004	Alpine	Utah	UT	Utah	-111.769	40.4616	
83128	Alpine	Wyoming	WY	Lincoln	-110.884	43.0303	
12008	Alplaus	New York	NY	Schenectady	-73.9002	42.8573	
24710	Alpoca	West Virginia	WV		-81.4436	37.5815	
97324	Alsea	Oregon	OR	Benton	-123.609	44.3691	
58311	Alsen	North Dakota	ND	Cavalier	-98.5795	48.6525	
62610	Alsey	Illinois	IL	Scott	-90.3862	39.552	
60803	Alsip	Illinois	IL	Cook	-87.7357	41.6721	
3602	Alstead	New Hampshire	NH	Cheshire	-72.3281	43.1265	
30412	Alston	Georgia	GA	Montgomery	-82.4825	32.0775	
95701	Alta	California	CA	Placer	-120.753	39.2441	
51002	Alta	Iowa	IA	Buena Vista	-95.3129	42.6771	
83414	Alta	Wyoming	WY		-110.949	43.8886	
50603	Alta Vista	Iowa	IA	Chickasaw	-92.4237	43.1482	
66834	Alta Vista	Kansas	KS	Wabaunsee	-96.48	38.8636	
91003	Altadena	California	CA	Los Angeles	-118.299	33.7866	
91002	Altadena	California	CA		-118.131	34.1847	
91001	Altadena	California	CA	Los Angeles	-118.139	34.1912	
77412	Altair	Texas	TX	Colorado	-96.5249	29.6047	
27202	Altamahaw	North Carolina	NC	Alamance	-79.5055	36.1855	
62411	Altamont	Illinois	IL	Effingham	-88.7481	39.0634	
67330	Altamont	Kansas	KS	Labette	-95.2983	37.1873	
64620	Altamont	Missouri	MO	Daviess	-94.0897	39.896	
12009	Altamont	New York	NY	Albany	-74.0193	42.7063	
37301	Altamont	Tennessee	TN	Grundy	-85.7635	35.4258	
84001	Altamont	Utah	UT	Duchesne	-110.275	40.3514	
32714	Altamonte Springs	Florida	FL	Seminole	-81.4117	28.6625	
32717	Altamonte Springs	Florida	FL		-81.4027	28.6659	
32701	Altamonte Springs	Florida	FL	Seminole	-81.365	28.6666	
32715	Altamonte Springs	Florida	FL	Seminole	-81.2233	28.7448	
32716	Altamonte Springs	Florida	FL	Seminole	-81.2233	28.7448	
95221	Altaville	California	CA	Calaveras	-120.561	38.0838	
24517	Altavista	Virginia	VA	Campbell	-79.2911	37.1222	
63732	Altenburg	Missouri	MO	Perry	-89.5745	37.6279	
32421	Altha	Florida	FL	Calhoun	-85.1704	30.5319	
72004	Altheimer	Arkansas	AR	Jefferson	-91.8289	34.3062	
13302	Altmar	New York	NY	Oswego	-75.9719	43.497	
30510	Alto	Georgia	GA	Habersham	-83.602	34.4591	
30596	Alto	Georgia	GA	Habersham	-83.5099	34.6294	
49302	Alto	Michigan	MI	Kent	-85.4256	42.8243	
88312	Alto	New Mexico	NM	Lincoln	-105.678	33.4314	
75925	Alto	Texas	TX	Cherokee	-95.0762	31.6103	
62905	Alto Pass	Illinois	IL	Union	-89.3172	37.5681	
35015	Alton	Alabama	AL	Jefferson	-86.9292	33.5446	
62002	Alton	Illinois	IL	Madison	-90.1568	38.9087	
51003	Alton	Iowa	IA	Sioux	-96.0173	42.9782	
67623	Alton	Kansas	KS	Osborne	-98.9539	39.4514	
65606	Alton	Missouri	MO	Oregon	-91.3971	36.6929	
3809	Alton	New Hampshire	NH	Belknap	-71.2297	43.463	
14413	Alton	New York	NY	Wayne	-76.9821	43.2227	
84710	Alton	Utah	UT	Kane	-112.548	37.4699	
24520	Alton	Virginia	VA	Halifax	-79.0202	36.5894	
3810	Alton Bay	New Hampshire	NH	Belknap	-71.2489	43.4845	
61414	Altona	Illinois	IL	Knox	-90.1598	41.1128	
12910	Altona	New York	NY	Clinton	-73.6408	44.8816	
84002	Altonah	Utah	UT	Duchesne	-110.436	40.3207	
35952	Altoona	Alabama	AL	Etowah	-86.2096	34.071	
32702	Altoona	Florida	FL	Lake	-81.6323	29.0219	
50009	Altoona	Iowa	IA	Polk	-93.4724	41.6475	
66710	Altoona	Kansas	KS	Wilson	-95.6483	37.5197	
16603	Altoona	Pennsylvania	PA	Blair	-78.41	40.5018	
16602	Altoona	Pennsylvania	PA	Blair	-78.3905	40.5052	
16601	Altoona	Pennsylvania	PA	Blair	-78.4089	40.5209	
54720	Altoona	Wisconsin	WI	Eau Claire	-91.4382	44.8021	
41306	Altro	Kentucky	KY		-83.3957	37.3563	
55910	Altura	Minnesota	MN	Winona	-91.9745	44.1361	
96101	Alturas	California	CA	Modoc	-120.546	41.4767	
33820	Alturas	Florida	FL	Polk	-81.6186	28.0026	
72821	Altus	Arkansas	AR	Franklin	-93.7598	35.4346	
73521	Altus	Oklahoma	OK	Jackson	-99.3205	34.6484	
73522	Altus	Oklahoma	OK	Jackson	-99.3839	34.7238	
73523	Altus Afb	Oklahoma	OK	Jackson	-99.4408	34.5982	
15521	Alum Bank	Pennsylvania	PA	Bedford	-78.6206	40.1858	
26321	Alum Bridge	West Virginia	WV	Lewis	-80.6882	39.0425	
25003	Alum Creek	West Virginia	WV	Kanawha	-81.7863	38.2858	
33920	Alva	Florida	FL	Lee	-81.6351	26.7147	
73717	Alva	Oklahoma	OK	Woods	-98.6722	36.8016	
82711	Alva	Wyoming	WY	Crook	-104.441	44.6873	
44802	Alvada	Ohio	OH	Seneca	-83.377	41.0463	
97409	Alvadore	Oregon	OR	Lane	-123.267	44.1276	
56710	Alvarado	Minnesota	MN	Marshall	-96.9915	48.202	
76009	Alvarado	Texas	TX	Johnson	-97.213	32.4395	
42122	Alvaton	Kentucky	KY	Warren	-86.3632	36.863	
15710	Alverda	Pennsylvania	PA	Indiana	-78.8723	40.6333	
15612	Alverton	Pennsylvania	PA	Westmoreland	-79.5997	40.1373	
61811	Alvin	Illinois	IL	Vermilion	-87.608	40.3007	
77512	Alvin	Texas	TX	Brazoria	-95.276	29.3629	
77511	Alvin	Texas	TX	Brazoria	-95.2515	29.412	
95002	Alviso	California	CA	Santa Clara	-121.974	37.426	
68304	Alvo	Nebraska	NE	Cass	-96.4036	40.8992	
51230	Alvord	Iowa	IA	Lyon	-96.291	43.3201	
76225	Alvord	Texas	TX	Wise	-97.6885	33.3698	
43501	Alvordton	Ohio	OH	Williams	-84.4355	41.6625	
26322	Alvy	West Virginia	WV		-80.6683	39.4546	
59311	Alzada	Montana	MT	Carter	-104.262	45.1562	
70031	Ama	Louisiana	LA	St. Charles	-90.2925	29.9435	
85645	Amado	Arizona	AZ	Santa Cruz	-111.099	31.6723	
95601	Amador City	California	CA	Amador	-120.823	38.4194	
11930	Amagansett	New York	NY	Suffolk	-72.0959	40.9895	
72005	Amagon	Arkansas	AR	Jackson	-91.0796	35.5616	
87512	Amalia	New Mexico	NM	Taos	-105.585	36.8036	
52204	Amana	Iowa	IA	Iowa	-92.0636	41.6864	
52203	Amana	Iowa	IA	Iowa	-91.8854	41.8313	
43102	Amanda	Ohio	OH	Fairfield	-82.7552	39.6251	
98526	Amanda Park	Washington	WA	Grays Harbor	-123.921	47.4859	
89020	Amargosa Valley	Nevada	NV	Nye	-116.55	36.539	
79114	Amarillo	Texas	TX	Randall	-101.817	35.05	
79119	Amarillo	Texas	TX	Randall	-101.974	35.0642	
79118	Amarillo	Texas	TX	Randall	-101.835	35.0763	
79110	Amarillo	Texas	TX	Randall	-101.864	35.1545	
79109	Amarillo	Texas	TX	Randall	-101.887	35.1663	
79121	Amarillo	Texas	TX	Randall	-101.927	35.1697	
79103	Amarillo	Texas	TX	Potter	-101.798	35.1751	
79161	Amarillo	Texas	TX		-101.816	35.1885	
79173	Amarillo	Texas	TX		-101.816	35.1885	
79176	Amarillo	Texas	TX		-101.816	35.1885	
79177	Amarillo	Texas	TX		-101.816	35.1885	
79188	Amarillo	Texas	TX		-101.816	35.1885	
79104	Amarillo	Texas	TX	Potter	-101.798	35.1939	
79120	Amarillo	Texas	TX	Potter	-101.803	35.1964	
79106	Amarillo	Texas	TX	Potter	-101.895	35.1977	
79102	Amarillo	Texas	TX	Potter	-101.85	35.1999	
79101	Amarillo	Texas	TX	Potter	-101.842	35.2032	
79159	Amarillo	Texas	TX	Potter	-102.071	35.216	
79111	Amarillo	Texas	TX	Potter	-101.67	35.2286	
79107	Amarillo	Texas	TX	Potter	-101.806	35.2309	
79116	Amarillo	Texas	TX	Potter	-101.999	35.2454	
79124	Amarillo	Texas	TX	Potter	-101.943	35.2703	
79108	Amarillo	Texas	TX	Potter	-101.83	35.2779	
79117	Amarillo	Texas	TX	Potter	-101.843	35.3089	
79105	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79123	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79160	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79163	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79164	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79165	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79166	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79167	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79168	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79170	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79171	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79172	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79174	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79175	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79178	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79180	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79181	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79182	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79184	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79185	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79186	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79187	Amarillo	Texas	TX	Potter	-101.895	35.4015	
79189	Amarillo	Texas	TX	Potter	-101.895	35.4015	
49903	Amasa	Michigan	MI	Iron	-88.4176	46.2494	
10501	Amawalk	New York	NY	Westchester	-73.7611	41.2946	
64421	Amazonia	Missouri	MO	Andrew	-94.9113	39.9092	
73004	Amber	Oklahoma	OK	Grady	-97.8532	35.1526	
